Datetime,Site,Energy_Type,Energy_Generated_MWh,Capacity_Utilization_%,Temperature_C,Cloud_Cover_%,Wind_Speed_m_s,Day_Type,Season
2023-02-18 14:15:00,Site_A,Solar,43.31,43.31,29.11,72.67,,Weekend,Winter
2023-02-18 10:45:00,Site_A,Wind,58.88,58.88,8.26,,11.52,Weekend,Winter
2023-02-18 07:15:00,Site_B,Solar,29.73,29.73,28.46,89.49,,Weekend,Winter
2023-02-18 14:15:00,Site_B,Wind,30.3,30.3,22.74,,7.1,Weekend,Winter
2023-02-18 18:30:00,Site_C,Solar,50.35,50.35,29.31,67.42,,Weekend,Winter
2023-02-18 17:00:00,Site_C,Wind,48.75,48.75,16.76,,9.31,Weekend,Winter
2023-02-19 11:45:00,Site_A,Solar,63.52,63.52,23.84,20.45,,Weekend,Winter
2023-02-19 09:45:00,Site_A,Wind,39.2,39.2,10.97,,7.62,Weekend,Winter
2023-02-19 15:30:00,Site_B,Solar,28.0,28.0,32.36,93.27,,Weekend,Winter
2023-02-19 08:30:00,Site_B,Wind,38.55,38.55,10.1,,7.51,Weekend,Winter
2023-02-19 18:00:00,Site_C,Solar,49.8,49.8,19.81,26.45,,Weekend,Winter
2023-02-19 07:30:00,Site_C,Wind,27.97,27.97,19.66,,6.47,Weekend,Winter
2023-02-20 13:30:00,Site_A,Solar,63.61,63.61,21.02,14.99,,Weekday,Winter
2023-02-20 10:15:00,Site_A,Wind,19.35,19.35,8.35,,6.06,Weekday,Winter
2023-02-20 08:00:00,Site_B,Solar,72.31,72.31,17.78,9.0,,Weekday,Winter
2023-02-20 14:45:00,Site_B,Wind,42.91,42.91,11.62,,9.48,Weekday,Winter
2023-02-20 08:45:00,Site_C,Solar,43.33,43.33,24.59,56.34,,Weekday,Winter
2023-02-20 15:30:00,Site_C,Wind,22.89,22.89,16.7,,6.01,Weekday,Winter
2023-02-21 13:45:00,Site_A,Solar,88.69,88.69,29.76,11.38,,Weekday,Winter
2023-02-21 10:30:00,Site_A,Wind,44.97,44.97,18.69,,8.93,Weekday,Winter
2023-02-21 16:15:00,Site_B,Solar,66.72,66.72,24.05,13.88,,Weekday,Winter
2023-02-21 18:45:00,Site_B,Wind,46.05,46.05,13.61,,8.18,Weekday,Winter
2023-02-21 08:00:00,Site_C,Solar,64.84,64.84,27.55,30.0,,Weekday,Winter
2023-02-21 07:00:00,Site_C,Wind,57.1,57.1,23.91,,9.51,Weekday,Winter
2023-02-22 08:30:00,Site_A,Solar,65.87,65.87,25.63,28.17,,Weekday,Winter
2023-02-22 15:45:00,Site_A,Wind,28.33,28.33,11.72,,6.78,Weekday,Winter
2023-02-22 10:00:00,Site_B,Solar,35.04,35.04,20.04,60.42,,Weekday,Winter
2023-02-22 10:45:00,Site_B,Wind,47.58,47.58,4.88,,10.16,Weekday,Winter
2023-02-22 14:15:00,Site_C,Solar,33.61,33.61,28.33,81.67,,Weekday,Winter
2023-02-22 18:45:00,Site_C,Wind,32.32,32.32,19.05,,7.72,Weekday,Winter
2023-02-23 18:45:00,Site_A,Solar,40.82,40.82,27.89,76.13,,Weekday,Winter
2023-02-23 13:00:00,Site_A,Wind,68.85,68.85,14.1,,13.18,Weekday,Winter
2023-02-23 17:00:00,Site_B,Solar,74.78,74.78,32.03,26.25,,Weekday,Winter
2023-02-23 07:15:00,Site_B,Wind,24.43,24.43,11.61,,4.77,Weekday,Winter
2023-02-23 13:30:00,Site_C,Solar,72.51,72.51,29.78,24.53,,Weekday,Winter
2023-02-23 12:00:00,Site_C,Wind,54.14,54.14,14.73,,12.86,Weekday,Winter
2023-02-24 14:15:00,Site_A,Solar,15.82,15.82,21.96,96.58,,Weekday,Winter
2023-02-24 16:00:00,Site_A,Wind,54.16,54.16,19.15,,7.75,Weekday,Winter
2023-02-24 16:45:00,Site_B,Solar,89.94,89.94,27.05,0.82,,Weekday,Winter
2023-02-24 09:30:00,Site_B,Wind,45.76,45.76,17.5,,8.45,Weekday,Winter
2023-02-24 06:00:00,Site_C,Solar,16.16,16.16,25.41,87.97,,Weekday,Winter
2023-02-24 11:45:00,Site_C,Wind,42.64,42.64,14.73,,6.79,Weekday,Winter
2023-02-25 15:15:00,Site_A,Solar,86.97,86.97,36.94,19.97,,Weekend,Winter
2023-02-25 16:45:00,Site_A,Wind,33.64,33.64,23.29,,4.86,Weekend,Winter
2023-02-25 08:00:00,Site_B,Solar,17.78,17.78,28.61,94.73,,Weekend,Winter
2023-02-25 14:30:00,Site_B,Wind,31.5,31.5,15.78,,6.94,Weekend,Winter
2023-02-25 16:45:00,Site_C,Solar,58.65,58.65,30.04,34.23,,Weekend,Winter
2023-02-25 12:00:00,Site_C,Wind,23.79,23.79,18.63,,7.27,Weekend,Winter
2023-02-26 13:00:00,Site_A,Solar,51.42,51.42,25.13,44.04,,Weekend,Winter
2023-02-26 13:15:00,Site_A,Wind,45.59,45.59,12.88,,8.37,Weekend,Winter
2023-02-26 15:00:00,Site_B,Solar,33.02,33.02,24.6,70.71,,Weekend,Winter
2023-02-26 16:00:00,Site_B,Wind,45.85,45.85,-7.19,,10.24,Weekend,Winter
2023-02-26 16:30:00,Site_C,Solar,46.61,46.61,26.05,58.77,,Weekend,Winter
2023-02-26 18:00:00,Site_C,Wind,15.96,15.96,11.58,,8.38,Weekend,Winter
2023-02-27 10:15:00,Site_A,Solar,67.99,67.99,32.96,31.79,,Weekday,Winter
2023-02-27 13:30:00,Site_A,Wind,44.81,44.81,15.14,,8.42,Weekday,Winter
2023-02-27 14:30:00,Site_B,Solar,38.28,38.28,19.06,55.38,,Weekday,Winter
2023-02-27 17:00:00,Site_B,Wind,54.24,54.24,14.65,,8.77,Weekday,Winter
2023-02-27 10:45:00,Site_C,Solar,25.31,25.31,19.77,73.07,,Weekday,Winter
2023-02-27 11:45:00,Site_C,Wind,17.71,17.71,18.31,,4.49,Weekday,Winter
2023-02-28 09:00:00,Site_A,Solar,78.56,78.56,26.45,4.23,,Weekday,Winter
2023-02-28 11:45:00,Site_A,Wind,17.29,17.29,21.7,,4.67,Weekday,Winter
2023-02-28 08:45:00,Site_B,Solar,81.65,81.65,21.05,1.12,,Weekday,Winter
2023-02-28 12:00:00,Site_B,Wind,31.51,31.51,15.24,,5.01,Weekday,Winter
2023-02-28 17:30:00,Site_C,Solar,56.88,56.88,18.17,45.81,,Weekday,Winter
2023-02-28 14:00:00,Site_C,Wind,40.87,40.87,19.91,,7.25,Weekday,Winter
2023-03-01 10:45:00,Site_A,Solar,72.47,72.47,27.59,13.18,,Weekday,Spring
2023-03-01 18:00:00,Site_A,Wind,31.23,31.23,18.47,,4.26,Weekday,Spring
2023-03-01 08:00:00,Site_B,Solar,40.94,40.94,25.01,66.43,,Weekday,Spring
2023-03-01 06:45:00,Site_B,Wind,33.33,33.33,17.9,,6.62,Weekday,Spring
2023-03-01 14:45:00,Site_C,Solar,83.37,83.37,33.02,21.41,,Weekday,Spring
2023-03-01 10:30:00,Site_C,Wind,45.24,45.24,13.0,,5.26,Weekday,Spring
2023-03-02 07:45:00,Site_A,Solar,54.44,54.44,25.69,43.29,,Weekday,Spring
2023-03-02 12:30:00,Site_A,Wind,38.24,38.24,7.4,,8.98,Weekday,Spring
2023-03-02 10:30:00,Site_B,Solar,73.46,73.46,20.66,19.77,,Weekday,Spring
2023-03-02 15:15:00,Site_B,Wind,65.65,65.65,15.68,,8.88,Weekday,Spring
2023-03-02 08:30:00,Site_C,Solar,52.85,52.85,30.52,54.85,,Weekday,Spring
2023-03-02 07:15:00,Site_C,Wind,37.25,37.25,13.21,,7.4,Weekday,Spring
2023-03-03 11:15:00,Site_A,Solar,76.55,76.55,23.82,11.61,,Weekday,Spring
2023-03-03 11:30:00,Site_A,Wind,24.59,24.59,12.15,,4.2,Weekday,Spring
2023-03-03 18:00:00,Site_B,Solar,73.67,73.67,22.33,2.31,,Weekday,Spring
2023-03-03 06:30:00,Site_B,Wind,40.1,40.1,17.06,,7.53,Weekday,Spring
2023-03-03 18:00:00,Site_C,Solar,75.3,75.3,17.51,5.11,,Weekday,Spring
2023-03-03 12:15:00,Site_C,Wind,45.03,45.03,23.97,,8.66,Weekday,Spring
2023-03-04 16:30:00,Site_A,Solar,15.7,15.7,21.67,95.43,,Weekend,Spring
2023-03-04 17:45:00,Site_A,Wind,48.87,48.87,20.05,,9.62,Weekend,Spring
2023-03-04 09:15:00,Site_B,Solar,58.18,58.18,18.65,14.23,,Weekend,Spring
2023-03-04 18:45:00,Site_B,Wind,51.78,51.78,19.68,,11.51,Weekend,Spring
2023-03-04 16:45:00,Site_C,Solar,43.04,43.04,28.36,70.85,,Weekend,Spring
2023-03-04 08:15:00,Site_C,Wind,59.92,59.92,17.69,,10.24,Weekend,Spring
2023-03-05 17:30:00,Site_A,Solar,73.16,73.16,20.03,6.79,,Weekend,Spring
2023-03-05 10:15:00,Site_A,Wind,34.0,34.0,16.75,,8.33,Weekend,Spring
2023-03-05 12:00:00,Site_B,Solar,75.09,75.09,19.08,10.82,,Weekend,Spring
2023-03-05 10:30:00,Site_B,Wind,39.33,39.33,13.23,,7.43,Weekend,Spring
2023-03-05 09:00:00,Site_C,Solar,53.92,53.92,30.15,50.89,,Weekend,Spring
2023-03-05 11:00:00,Site_C,Wind,39.44,39.44,20.58,,6.51,Weekend,Spring
2023-03-06 11:15:00,Site_A,Solar,46.64,46.64,25.08,46.49,,Weekday,Spring
2023-03-06 16:00:00,Site_A,Wind,62.84,62.84,8.18,,10.71,Weekday,Spring
2023-03-06 17:30:00,Site_B,Solar,14.11,14.11,28.23,95.16,,Weekday,Spring
2023-03-06 12:15:00,Site_B,Wind,35.05,35.05,15.14,,8.33,Weekday,Spring
2023-03-06 16:00:00,Site_C,Solar,2.06,2.06,13.4,94.48,,Weekday,Spring
2023-03-06 16:30:00,Site_C,Wind,41.64,41.64,20.48,,9.26,Weekday,Spring
2023-03-07 11:15:00,Site_A,Solar,31.84,31.84,24.88,77.96,,Weekday,Spring
2023-03-07 17:45:00,Site_A,Wind,39.53,39.53,23.42,,6.82,Weekday,Spring
2023-03-07 12:00:00,Site_B,Solar,36.97,36.97,19.52,60.21,,Weekday,Spring
2023-03-07 18:15:00,Site_B,Wind,17.38,17.38,-7.24,,5.52,Weekday,Spring
2023-03-07 14:00:00,Site_C,Solar,44.55,44.55,26.4,45.5,,Weekday,Spring
2023-03-07 12:15:00,Site_C,Wind,42.77,42.77,17.04,,7.2,Weekday,Spring
2023-03-08 10:45:00,Site_A,Solar,55.23,55.23,16.55,35.62,,Weekday,Spring
2023-03-08 07:15:00,Site_A,Wind,45.52,45.52,8.15,,7.39,Weekday,Spring
2023-03-08 15:45:00,Site_B,Solar,31.82,31.82,38.78,94.71,,Weekday,Spring
2023-03-08 10:45:00,Site_B,Wind,47.25,47.25,12.86,,8.38,Weekday,Spring
2023-03-08 07:15:00,Site_C,Solar,43.25,43.25,28.65,60.29,,Weekday,Spring
2023-03-08 16:30:00,Site_C,Wind,36.49,36.49,10.45,,6.53,Weekday,Spring
2023-03-09 08:30:00,Site_A,Solar,31.61,31.61,14.55,57.91,,Weekday,Spring
2023-03-09 15:45:00,Site_A,Wind,33.74,33.74,13.81,,8.05,Weekday,Spring
2023-03-09 13:30:00,Site_B,Solar,68.6,68.6,23.67,23.19,,Weekday,Spring
2023-03-09 06:30:00,Site_B,Wind,53.24,53.24,12.2,,10.36,Weekday,Spring
2023-03-09 09:30:00,Site_C,Solar,85.72,85.72,24.43,4.67,,Weekday,Spring
2023-03-09 10:45:00,Site_C,Wind,12.97,12.97,16.85,,4.65,Weekday,Spring
2023-03-10 11:45:00,Site_A,Solar,22.72,22.72,24.25,94.52,,Weekday,Spring
2023-03-10 06:45:00,Site_A,Wind,19.89,19.89,6.15,,3.77,Weekday,Spring
2023-03-10 17:45:00,Site_B,Solar,70.81,70.81,27.43,31.37,,Weekday,Spring
2023-03-10 14:15:00,Site_B,Wind,60.91,60.91,1.35,,10.49,Weekday,Spring
2023-03-10 08:00:00,Site_C,Solar,31.6,31.6,14.75,44.26,,Weekday,Spring
2023-03-10 18:00:00,Site_C,Wind,33.74,33.74,20.17,,5.07,Weekday,Spring
2023-03-11 07:15:00,Site_A,Solar,84.98,84.98,27.54,11.46,,Weekend,Spring
2023-03-11 15:15:00,Site_A,Wind,26.13,26.13,14.6,,7.24,Weekend,Spring
2023-03-11 11:45:00,Site_B,Solar,11.63,11.63,18.02,83.69,,Weekend,Spring
2023-03-11 08:30:00,Site_B,Wind,52.3,52.3,10.04,,9.22,Weekend,Spring
2023-03-11 11:15:00,Site_C,Solar,82.33,82.33,23.69,2.76,,Weekend,Spring
2023-03-11 07:45:00,Site_C,Wind,34.26,34.26,3.83,,7.88,Weekend,Spring
2023-03-12 13:00:00,Site_A,Solar,30.11,30.11,21.3,83.4,,Weekend,Spring
2023-03-12 06:15:00,Site_A,Wind,41.67,41.67,19.57,,7.85,Weekend,Spring
2023-03-12 06:00:00,Site_B,Solar,71.89,71.89,32.14,14.03,,Weekend,Spring
2023-03-12 18:00:00,Site_B,Wind,32.56,32.56,12.06,,8.14,Weekend,Spring
2023-03-12 14:15:00,Site_C,Solar,31.93,31.93,28.78,88.66,,Weekend,Spring
2023-03-12 11:00:00,Site_C,Wind,65.49,65.49,1.6,,13.04,Weekend,Spring
2023-03-13 10:00:00,Site_A,Solar,33.62,33.62,28.3,72.98,,Weekday,Spring
2023-03-13 10:15:00,Site_A,Wind,61.42,61.42,9.37,,11.56,Weekday,Spring
2023-03-13 09:15:00,Site_B,Solar,71.97,71.97,26.54,16.47,,Weekday,Spring
2023-03-13 07:30:00,Site_B,Wind,23.07,23.07,13.27,,6.61,Weekday,Spring
2023-03-13 18:00:00,Site_C,Solar,57.08,57.08,31.6,56.58,,Weekday,Spring
2023-03-13 15:15:00,Site_C,Wind,59.84,59.84,8.88,,10.1,Weekday,Spring
2023-03-14 08:00:00,Site_A,Solar,68.66,68.66,28.14,31.27,,Weekday,Spring
2023-03-14 18:15:00,Site_A,Wind,32.77,32.77,13.04,,9.01,Weekday,Spring
2023-03-14 16:00:00,Site_B,Solar,80.99,80.99,24.21,17.82,,Weekday,Spring
2023-03-14 12:00:00,Site_B,Wind,54.33,54.33,13.71,,7.96,Weekday,Spring
2023-03-14 12:45:00,Site_C,Solar,26.99,26.99,20.77,85.92,,Weekday,Spring
2023-03-14 09:45:00,Site_C,Wind,33.33,33.33,14.9,,6.18,Weekday,Spring
2023-03-15 09:00:00,Site_A,Solar,56.9,56.9,24.69,40.35,,Weekday,Spring
2023-03-15 14:30:00,Site_A,Wind,48.0,48.0,16.69,,8.9,Weekday,Spring
2023-03-15 06:00:00,Site_B,Solar,51.82,51.82,25.42,39.85,,Weekday,Spring
2023-03-15 16:30:00,Site_B,Wind,32.59,32.59,20.59,,7.39,Weekday,Spring
2023-03-15 18:15:00,Site_C,Solar,74.8,74.8,29.62,16.99,,Weekday,Spring
2023-03-15 15:45:00,Site_C,Wind,41.06,41.06,7.65,,7.24,Weekday,Spring
2023-03-16 10:45:00,Site_A,Solar,63.76,63.76,29.34,38.31,,Weekday,Spring
2023-03-16 14:30:00,Site_A,Wind,24.68,24.68,6.7,,6.47,Weekday,Spring
2023-03-16 11:30:00,Site_B,Solar,18.97,18.97,27.94,87.16,,Weekday,Spring
2023-03-16 17:30:00,Site_B,Wind,52.84,52.84,19.34,,10.0,Weekday,Spring
2023-03-16 17:30:00,Site_C,Solar,44.71,44.71,15.44,36.31,,Weekday,Spring
2023-03-16 10:45:00,Site_C,Wind,22.26,22.26,15.65,,6.46,Weekday,Spring
2023-03-17 13:15:00,Site_A,Solar,26.53,26.53,22.66,95.16,,Weekday,Spring
2023-03-17 11:45:00,Site_A,Wind,50.88,50.88,9.69,,6.48,Weekday,Spring
2023-03-17 17:15:00,Site_B,Solar,23.26,23.26,31.75,94.63,,Weekday,Spring
2023-03-17 18:30:00,Site_B,Wind,33.21,33.21,10.42,,9.56,Weekday,Spring
2023-03-17 13:45:00,Site_C,Solar,76.88,76.88,20.97,14.49,,Weekday,Spring
2023-03-17 18:15:00,Site_C,Wind,41.24,41.24,15.53,,7.71,Weekday,Spring
2023-03-18 12:00:00,Site_A,Solar,79.87,79.87,28.43,17.73,,Weekend,Spring
2023-03-18 18:00:00,Site_A,Wind,33.77,33.77,14.01,,7.77,Weekend,Spring
2023-03-18 18:45:00,Site_B,Solar,25.25,25.25,30.83,86.27,,Weekend,Spring
2023-03-18 17:00:00,Site_B,Wind,48.43,48.43,18.72,,10.07,Weekend,Spring
2023-03-18 12:00:00,Site_C,Solar,47.49,47.49,14.11,39.28,,Weekend,Spring
2023-03-18 10:00:00,Site_C,Wind,47.3,47.3,11.29,,10.63,Weekend,Spring
2023-03-19 18:00:00,Site_A,Solar,88.37,88.37,22.19,0.44,,Weekend,Spring
2023-03-19 07:30:00,Site_A,Wind,4.8,4.8,18.36,,3.74,Weekend,Spring
2023-03-19 15:00:00,Site_B,Solar,54.75,54.75,11.88,27.39,,Weekend,Spring
2023-03-19 17:45:00,Site_B,Wind,39.71,39.71,32.84,,7.74,Weekend,Spring
2023-03-19 08:00:00,Site_C,Solar,51.92,51.92,27.66,59.76,,Weekend,Spring
2023-03-19 11:00:00,Site_C,Wind,18.23,18.23,16.04,,5.18,Weekend,Spring
2023-03-20 15:15:00,Site_A,Solar,38.49,38.49,30.91,79.93,,Weekday,Spring
2023-03-20 12:15:00,Site_A,Wind,39.97,39.97,31.41,,7.23,Weekday,Spring
2023-03-20 16:45:00,Site_B,Solar,81.23,81.23,29.35,13.34,,Weekday,Spring
2023-03-20 16:30:00,Site_B,Wind,32.86,32.86,21.64,,7.99,Weekday,Spring
2023-03-20 08:45:00,Site_C,Solar,74.05,74.05,25.65,11.05,,Weekday,Spring
2023-03-20 11:15:00,Site_C,Wind,34.08,34.08,14.01,,7.29,Weekday,Spring
2023-03-21 16:15:00,Site_A,Solar,15.56,15.56,22.62,92.21,,Weekday,Spring
2023-03-21 08:45:00,Site_A,Wind,39.83,39.83,9.22,,5.95,Weekday,Spring
2023-03-21 11:30:00,Site_B,Solar,29.66,29.66,21.56,75.11,,Weekday,Spring
2023-03-21 18:45:00,Site_B,Wind,35.61,35.61,5.55,,5.85,Weekday,Spring
2023-03-21 18:30:00,Site_C,Solar,36.08,36.08,24.62,58.98,,Weekday,Spring
2023-03-21 15:30:00,Site_C,Wind,32.56,32.56,3.21,,9.46,Weekday,Spring
2023-03-22 15:30:00,Site_A,Solar,31.22,31.22,25.95,76.92,,Weekday,Spring
2023-03-22 08:15:00,Site_A,Wind,45.12,45.12,14.75,,11.07,Weekday,Spring
2023-03-22 08:00:00,Site_B,Solar,55.91,55.91,25.73,42.89,,Weekday,Spring
2023-03-22 17:00:00,Site_B,Wind,12.66,12.66,11.35,,3.88,Weekday,Spring
2023-03-22 14:00:00,Site_C,Solar,48.82,48.82,40.38,75.85,,Weekday,Spring
2023-03-22 14:15:00,Site_C,Wind,30.44,30.44,24.52,,7.34,Weekday,Spring
2023-03-23 10:45:00,Site_A,Solar,55.56,55.56,18.78,37.18,,Weekday,Spring
2023-03-23 10:15:00,Site_A,Wind,40.25,40.25,16.63,,9.46,Weekday,Spring
2023-03-23 18:00:00,Site_B,Solar,55.55,55.55,21.96,24.41,,Weekday,Spring
2023-03-23 13:15:00,Site_B,Wind,46.47,46.47,7.9,,7.93,Weekday,Spring
2023-03-23 16:00:00,Site_C,Solar,23.43,23.43,18.3,72.9,,Weekday,Spring
2023-03-23 18:45:00,Site_C,Wind,39.83,39.83,18.03,,5.77,Weekday,Spring
2023-03-24 17:15:00,Site_A,Solar,49.0,49.0,21.59,41.97,,Weekday,Spring
2023-03-24 11:00:00,Site_A,Wind,28.62,28.62,21.77,,7.04,Weekday,Spring
2023-03-24 06:15:00,Site_B,Solar,19.85,19.85,29.97,98.14,,Weekday,Spring
2023-03-24 09:45:00,Site_B,Wind,38.52,38.52,24.62,,8.6,Weekday,Spring
2023-03-24 15:00:00,Site_C,Solar,56.91,56.91,20.74,34.95,,Weekday,Spring
2023-03-24 15:45:00,Site_C,Wind,40.17,40.17,18.33,,7.39,Weekday,Spring
2023-03-25 07:00:00,Site_A,Solar,26.41,26.41,28.16,92.17,,Weekend,Spring
2023-03-25 08:15:00,Site_A,Wind,38.81,38.81,11.68,,7.9,Weekend,Spring
2023-03-25 16:15:00,Site_B,Solar,8.33,8.33,21.14,93.3,,Weekend,Spring
2023-03-25 13:45:00,Site_B,Wind,53.59,53.59,26.27,,7.96,Weekend,Spring
2023-03-25 16:15:00,Site_C,Solar,67.36,67.36,26.14,24.19,,Weekend,Spring
2023-03-25 09:30:00,Site_C,Wind,31.38,31.38,19.45,,6.95,Weekend,Spring
2023-03-26 12:00:00,Site_A,Solar,24.57,24.57,20.89,79.82,,Weekend,Spring
2023-03-26 18:45:00,Site_A,Wind,46.06,46.06,6.47,,9.63,Weekend,Spring
2023-03-26 17:00:00,Site_B,Solar,43.09,43.09,22.15,43.31,,Weekend,Spring
2023-03-26 08:15:00,Site_B,Wind,39.85,39.85,14.13,,7.05,Weekend,Spring
2023-03-26 08:45:00,Site_C,Solar,11.35,11.35,19.68,91.75,,Weekend,Spring
2023-03-26 09:15:00,Site_C,Wind,27.36,27.36,14.93,,5.99,Weekend,Spring
2023-03-27 12:15:00,Site_A,Solar,53.85,53.85,16.56,45.01,,Weekday,Spring
2023-03-27 12:30:00,Site_A,Wind,69.86,69.86,7.16,,12.46,Weekday,Spring
2023-03-27 10:30:00,Site_B,Solar,44.31,44.31,28.35,74.43,,Weekday,Spring
2023-03-27 13:45:00,Site_B,Wind,33.78,33.78,19.23,,7.84,Weekday,Spring
2023-03-27 10:15:00,Site_C,Solar,54.0,54.0,23.04,46.7,,Weekday,Spring
2023-03-27 13:45:00,Site_C,Wind,17.23,17.23,7.88,,2.8,Weekday,Spring
2023-03-28 14:30:00,Site_A,Solar,63.64,63.64,19.86,22.78,,Weekday,Spring
2023-03-28 11:30:00,Site_A,Wind,46.55,46.55,12.39,,10.51,Weekday,Spring
2023-03-28 12:30:00,Site_B,Solar,79.69,79.69,28.22,19.94,,Weekday,Spring
2023-03-28 11:15:00,Site_B,Wind,48.39,48.39,21.5,,10.5,Weekday,Spring
2023-03-28 16:00:00,Site_C,Solar,53.42,53.42,22.52,42.54,,Weekday,Spring
2023-03-28 06:00:00,Site_C,Wind,51.85,51.85,6.93,,8.91,Weekday,Spring
2023-03-29 12:45:00,Site_A,Solar,28.57,28.57,26.34,75.55,,Weekday,Spring
2023-03-29 06:15:00,Site_A,Wind,37.59,37.59,9.24,,9.26,Weekday,Spring
2023-03-29 18:45:00,Site_B,Solar,52.63,52.63,22.41,60.51,,Weekday,Spring
2023-03-29 09:00:00,Site_B,Wind,54.72,54.72,24.28,,12.32,Weekday,Spring
2023-03-29 12:15:00,Site_C,Solar,49.02,49.02,29.14,68.86,,Weekday,Spring
2023-03-29 11:00:00,Site_C,Wind,29.93,29.93,16.11,,6.07,Weekday,Spring
2023-03-30 16:30:00,Site_A,Solar,56.75,56.75,18.64,28.23,,Weekday,Spring
2023-03-30 14:15:00,Site_A,Wind,38.74,38.74,16.48,,8.27,Weekday,Spring
2023-03-30 11:15:00,Site_B,Solar,56.3,56.3,30.31,48.14,,Weekday,Spring
2023-03-30 12:00:00,Site_B,Wind,70.4,70.4,12.37,,11.94,Weekday,Spring
2023-03-30 12:15:00,Site_C,Solar,92.43,92.43,31.76,4.44,,Weekday,Spring
2023-03-30 08:15:00,Site_C,Wind,60.11,60.11,24.05,,12.36,Weekday,Spring
2023-03-31 06:15:00,Site_A,Solar,26.77,26.77,33.32,81.75,,Weekday,Spring
2023-03-31 14:30:00,Site_A,Wind,36.51,36.51,17.14,,7.27,Weekday,Spring
2023-03-31 08:15:00,Site_B,Solar,19.31,19.31,27.94,98.99,,Weekday,Spring
2023-03-31 14:30:00,Site_B,Wind,70.17,70.17,24.9,,12.02,Weekday,Spring
2023-03-31 08:00:00,Site_C,Solar,51.41,51.41,27.24,40.69,,Weekday,Spring
2023-03-31 12:15:00,Site_C,Wind,44.1,44.1,11.49,,9.61,Weekday,Spring
2023-04-01 15:15:00,Site_A,Solar,79.36,79.36,22.76,1.1,,Weekend,Spring
2023-04-01 12:30:00,Site_A,Wind,54.5,54.5,16.67,,10.99,Weekend,Spring
2023-04-01 06:00:00,Site_B,Solar,67.12,67.12,18.55,16.98,,Weekend,Spring
2023-04-01 15:30:00,Site_B,Wind,51.21,51.21,14.0,,9.54,Weekend,Spring
2023-04-01 07:00:00,Site_C,Solar,35.33,35.33,30.48,65.25,,Weekend,Spring
2023-04-01 09:15:00,Site_C,Wind,44.43,44.43,-0.34,,8.61,Weekend,Spring
2023-04-02 08:15:00,Site_A,Solar,51.05,51.05,32.67,61.21,,Weekend,Spring
2023-04-02 16:45:00,Site_A,Wind,62.7,62.7,22.86,,12.42,Weekend,Spring
2023-04-02 12:00:00,Site_B,Solar,26.66,26.66,22.7,78.79,,Weekend,Spring
2023-04-02 08:15:00,Site_B,Wind,7.34,7.34,18.8,,6.94,Weekend,Spring
2023-04-02 06:00:00,Site_C,Solar,70.09,70.09,25.02,25.39,,Weekend,Spring
2023-04-02 14:45:00,Site_C,Wind,51.21,51.21,23.61,,11.8,Weekend,Spring
2023-04-03 17:00:00,Site_A,Solar,39.53,39.53,29.91,76.36,,Weekday,Spring
2023-04-03 13:15:00,Site_A,Wind,70.6,70.6,5.2,,12.12,Weekday,Spring
2023-04-03 15:00:00,Site_B,Solar,31.4,31.4,27.94,68.8,,Weekday,Spring
2023-04-03 11:00:00,Site_B,Wind,58.32,58.32,13.56,,10.73,Weekday,Spring
2023-04-03 08:15:00,Site_C,Solar,56.64,56.64,25.41,32.28,,Weekday,Spring
2023-04-03 08:30:00,Site_C,Wind,38.96,38.96,9.9,,7.86,Weekday,Spring
2023-04-04 10:30:00,Site_A,Solar,54.93,54.93,33.74,54.55,,Weekday,Spring
2023-04-04 12:30:00,Site_A,Wind,48.5,48.5,22.28,,8.49,Weekday,Spring
2023-04-04 15:45:00,Site_B,Solar,74.03,74.03,21.3,14.73,,Weekday,Spring
2023-04-04 09:45:00,Site_B,Wind,29.35,29.35,5.66,,5.45,Weekday,Spring
2023-04-04 12:00:00,Site_C,Solar,43.17,43.17,23.07,45.26,,Weekday,Spring
2023-04-04 06:30:00,Site_C,Wind,15.33,15.33,18.04,,7.09,Weekday,Spring
2023-04-05 15:00:00,Site_A,Solar,29.08,29.08,26.2,88.12,,Weekday,Spring
2023-04-05 17:00:00,Site_A,Wind,52.17,52.17,23.77,,9.24,Weekday,Spring
2023-04-05 07:15:00,Site_B,Solar,54.48,54.48,28.95,42.12,,Weekday,Spring
2023-04-05 18:45:00,Site_B,Wind,28.53,28.53,21.79,,5.15,Weekday,Spring
2023-04-05 14:30:00,Site_C,Solar,26.81,26.81,26.63,83.96,,Weekday,Spring
2023-04-05 09:30:00,Site_C,Wind,45.69,45.69,5.27,,7.4,Weekday,Spring
2023-04-06 17:45:00,Site_A,Solar,43.12,43.12,24.02,59.03,,Weekday,Spring
2023-04-06 18:15:00,Site_A,Wind,66.65,66.65,22.42,,11.89,Weekday,Spring
2023-04-06 09:45:00,Site_B,Solar,68.24,68.24,24.74,19.19,,Weekday,Spring
2023-04-06 10:15:00,Site_B,Wind,40.73,40.73,18.52,,7.69,Weekday,Spring
2023-04-06 06:45:00,Site_C,Solar,40.67,40.67,23.41,58.11,,Weekday,Spring
2023-04-06 09:30:00,Site_C,Wind,45.4,45.4,7.79,,10.07,Weekday,Spring
2023-04-07 18:15:00,Site_A,Solar,37.31,37.31,24.38,50.6,,Weekday,Spring
