,datetime,year,month,day,hour,day_of_week,site,energy_type,energy_generated_mwh,capacity_utilization_%,temperature_c,cloud_cover_%,wind_speed_m_s,day_type,season,quarter,days
193,2023-02-02 10:45:00,2023,2,2,10,Thursday,Site_B,Solar,42.57,42.57,26.05,66.79,0.0,Weekday,Winter,1,2
194,2023-02-02 12:30:00,2023,2,2,12,Thursday,Site_B,Wind,37.17,37.17,8.11,58.84,8.57,Weekday,Winter,1,2
195,2023-02-02 17:00:00,2023,2,2,17,Thursday,Site_A,Wind,46.5,46.5,20.82,50.89,7.8,Weekday,Winter,1,2
196,2023-02-02 18:00:00,2023,2,2,18,Thursday,Site_C,Solar,58.13,58.13,24.97,42.94,0.0,Weekday,Winter,1,2
197,2023-02-02 18:45:00,2023,2,2,18,Thursday,Site_C,Wind,49.6,49.6,20.49,43.2375,9.0,Weekday,Winter,1,2
198,2023-02-03 07:15:00,2023,2,3,7,Friday,Site_A,Wind,45.34,45.34,23.35,43.535,8.79,Weekday,Winter,1,3
199,2023-02-03 07:45:00,2023,2,3,7,Friday,Site_C,Wind,37.84,37.84,7.44,43.8325,5.88,Weekday,Winter,1,3
200,2023-02-03 07:45:00,2023,2,3,7,Friday,Site_A,Solar,53.17,53.17,24.06,44.13,0.0,Weekday,Winter,1,3
201,2023-02-03 09:00:00,2023,2,3,9,Friday,Site_B,Wind,11.21,11.21,21.43,42.135000000000005,3.99,Weekday,Winter,1,3
202,2023-02-03 09:15:00,2023,2,3,9,Friday,Site_C,Solar,66.43,66.43,22.7,40.14,0.0,Weekday,Winter,1,3
203,2023-02-03 12:45:00,2023,2,3,12,Friday,Site_B,Solar,85.23,85.23,30.11,6.56,0.0,Weekday,Winter,1,3
204,2023-02-04 07:15:00,2023,2,4,7,Saturday,Site_C,Solar,58.36,58.36,24.96,41.35,0.0,Weekend,Winter,1,4
205,2023-02-04 07:45:00,2023,2,4,7,Saturday,Site_B,Solar,23.21,23.21,27.73,91.52,0.0,Weekend,Winter,1,4
206,2023-02-04 11:45:00,2023,2,4,11,Saturday,Site_B,Wind,32.63,32.63,-0.2,86.50666666666666,8.4,Weekend,Winter,1,4
207,2023-02-04 16:00:00,2023,2,4,16,Saturday,Site_C,Wind,34.79,34.79,16.11,81.49333333333334,6.42,Weekend,Winter,1,4
208,2023-02-04 16:30:00,2023,2,4,16,Saturday,Site_A,Solar,31.03,31.03,21.93,76.48,0.0,Weekend,Winter,1,4
209,2023-02-04 18:00:00,2023,2,4,18,Saturday,Site_A,Wind,40.11,40.11,16.37,85.38,8.67,Weekend,Winter,1,4
210,2023-02-05 06:30:00,2023,2,5,6,Sunday,Site_C,Solar,14.04,14.04,23.92,94.28,0.0,Weekend,Winter,1,5
211,2023-02-05 07:45:00,2023,2,5,7,Sunday,Site_B,Solar,36.44,36.44,27.11,70.26,0.0,Weekend,Winter,1,5
212,2023-02-05 09:00:00,2023,2,5,9,Sunday,Site_B,Wind,33.5,33.5,24.17,56.31,7.49,Weekend,Winter,1,5
213,2023-02-05 12:00:00,2023,2,5,12,Sunday,Site_A,Solar,52.93,52.93,23.61,42.36,0.0,Weekend,Winter,1,5
214,2023-02-05 12:15:00,2023,2,5,12,Sunday,Site_C,Wind,40.68,40.68,21.56,49.808,9.77,Weekend,Winter,1,5
215,2023-02-05 14:00:00,2023,2,5,14,Sunday,Site_A,Wind,47.64,47.64,24.04,57.256,9.48,Weekend,Winter,1,5
216,2023-02-06 07:00:00,2023,2,6,7,Monday,Site_A,Wind,47.1,47.1,24.18,64.704,10.42,Weekday,Winter,1,6
217,2023-02-06 07:15:00,2023,2,6,7,Monday,Site_B,Wind,37.85,37.85,13.22,72.15199999999999,8.56,Weekday,Winter,1,6
218,2023-02-06 09:45:00,2023,2,6,9,Monday,Site_C,Solar,17.38,17.38,23.27,79.6,0.0,Weekday,Winter,1,6
219,2023-02-06 09:45:00,2023,2,6,9,Monday,Site_A,Solar,70.97,70.97,33.18,26.71,0.0,Weekday,Winter,1,6
220,2023-02-06 12:15:00,2023,2,6,12,Monday,Site_B,Solar,54.18,54.18,19.54,44.01,0.0,Weekday,Winter,1,6
221,2023-02-06 16:30:00,2023,2,6,16,Monday,Site_C,Wind,47.88,47.88,18.42,35.7725,9.11,Weekday,Winter,1,6
222,2023-02-07 06:30:00,2023,2,7,6,Tuesday,Site_B,Wind,39.78,39.78,0.86,27.535,9.78,Weekday,Winter,1,7
223,2023-02-07 08:30:00,2023,2,7,8,Tuesday,Site_A,Wind,41.65,41.65,9.13,19.2975,6.78,Weekday,Winter,1,7
224,2023-02-07 09:00:00,2023,2,7,9,Tuesday,Site_B,Solar,78.43,78.43,25.34,11.06,0.0,Weekday,Winter,1,7
225,2023-02-07 10:30:00,2023,2,7,10,Tuesday,Site_C,Solar,44.28,44.28,32.21,62.77,0.0,Weekday,Winter,1,7
226,2023-02-07 14:00:00,2023,2,7,14,Tuesday,Site_C,Wind,47.0,47.0,11.41,61.870000000000005,8.44,Weekday,Winter,1,7
227,2023-02-07 17:30:00,2023,2,7,17,Tuesday,Site_A,Solar,48.87,48.87,28.43,60.97,0.0,Weekday,Winter,1,7
228,2023-02-08 07:45:00,2023,2,8,7,Wednesday,Site_C,Solar,43.76,43.76,24.92,52.91,0.0,Weekday,Winter,1,8
229,2023-02-08 08:00:00,2023,2,8,8,Wednesday,Site_C,Wind,35.43,35.43,14.26,52.4375,7.03,Weekday,Winter,1,8
230,2023-02-08 10:15:00,2023,2,8,10,Wednesday,Site_B,Wind,23.36,23.36,-4.86,51.965,5.56,Weekday,Winter,1,8
231,2023-02-08 14:00:00,2023,2,8,14,Wednesday,Site_A,Wind,27.91,27.91,12.83,51.4925,7.41,Weekday,Winter,1,8
232,2023-02-08 14:15:00,2023,2,8,14,Wednesday,Site_B,Solar,56.08,56.08,30.73,51.02,0.0,Weekday,Winter,1,8
233,2023-02-08 15:30:00,2023,2,8,15,Wednesday,Site_A,Solar,79.51,79.51,25.28,18.67,0.0,Weekday,Winter,1,8
234,2023-02-09 07:00:00,2023,2,9,7,Thursday,Site_C,Wind,47.62,47.62,23.83,27.863333333333337,10.44,Weekday,Winter,1,9
235,2023-02-09 08:45:00,2023,2,9,8,Thursday,Site_A,Wind,12.7,12.7,27.08,37.05666666666667,5.78,Weekday,Winter,1,9
236,2023-02-09 10:00:00,2023,2,9,10,Thursday,Site_B,Solar,49.19,49.19,20.56,46.25,0.0,Weekday,Winter,1,9
237,2023-02-09 12:45:00,2023,2,9,12,Thursday,Site_A,Solar,20.73,20.73,22.73,87.62,0.0,Weekday,Winter,1,9
238,2023-02-09 14:30:00,2023,2,9,14,Thursday,Site_C,Solar,70.96,70.96,26.78,27.94,0.0,Weekday,Winter,1,9
239,2023-02-09 16:30:00,2023,2,9,16,Thursday,Site_B,Wind,50.22,50.22,20.4,25.520000000000003,9.52,Weekday,Winter,1,9
240,2023-02-10 06:45:00,2023,2,10,6,Friday,Site_A,Solar,57.55,57.55,21.66,23.1,0.0,Weekday,Winter,1,10
241,2023-02-10 08:45:00,2023,2,10,8,Friday,Site_B,Solar,32.81,32.81,30.48,87.43,0.0,Weekday,Winter,1,10
242,2023-02-10 08:45:00,2023,2,10,8,Friday,Site_B,Wind,64.24,64.24,17.98,63.986666666666665,12.97,Weekday,Winter,1,10
243,2023-02-10 08:45:00,2023,2,10,8,Friday,Site_C,Wind,24.99,24.99,11.22,40.54333333333333,7.08,Weekday,Winter,1,10
244,2023-02-10 10:00:00,2023,2,10,10,Friday,Site_C,Solar,69.56,69.56,17.28,17.1,0.0,Weekday,Winter,1,10
245,2023-02-10 16:15:00,2023,2,10,16,Friday,Site_A,Wind,45.78,45.78,9.87,17.91,9.83,Weekday,Winter,1,10
246,2023-02-11 06:45:00,2023,2,11,6,Saturday,Site_B,Solar,66.72,66.72,21.6,18.72,0.0,Weekend,Winter,1,11
247,2023-02-11 11:45:00,2023,2,11,11,Saturday,Site_A,Solar,61.18,61.18,26.93,42.59,0.0,Weekend,Winter,1,11
248,2023-02-11 12:00:00,2023,2,11,12,Saturday,Site_B,Wind,36.76,36.76,-5.4,51.275000000000006,5.64,Weekend,Winter,1,11
249,2023-02-11 13:15:00,2023,2,11,13,Saturday,Site_C,Wind,30.18,30.18,6.46,59.96,7.61,Weekend,Winter,1,11
250,2023-02-11 13:45:00,2023,2,11,13,Saturday,Site_A,Wind,47.94,47.94,20.86,68.645,9.19,Weekend,Winter,1,11
251,2023-02-11 18:00:00,2023,2,11,18,Saturday,Site_C,Solar,34.69,34.69,27.62,77.33,0.0,Weekend,Winter,1,11
252,2023-02-12 07:30:00,2023,2,12,7,Sunday,Site_B,Solar,64.68,64.68,29.07,35.11,0.0,Weekend,Winter,1,12
253,2023-02-12 08:00:00,2023,2,12,8,Sunday,Site_B,Wind,38.79,38.79,15.9,41.275,9.14,Weekend,Winter,1,12
254,2023-02-12 09:45:00,2023,2,12,9,Sunday,Site_A,Solar,46.61,46.61,14.91,47.44,0.0,Weekend,Winter,1,12
255,2023-02-12 10:15:00,2023,2,12,10,Sunday,Site_C,Solar,58.33,58.33,23.87,36.11,0.0,Weekend,Winter,1,12
256,2023-02-12 13:30:00,2023,2,12,13,Sunday,Site_A,Wind,23.32,23.32,-4.83,43.246,5.05,Weekend,Winter,1,12
257,2023-02-12 17:30:00,2023,2,12,17,Sunday,Site_C,Wind,28.88,28.88,24.72,50.382000000000005,7.29,Weekend,Winter,1,12
258,2023-02-13 09:30:00,2023,2,13,9,Monday,Site_C,Wind,66.22,66.22,13.39,57.518,11.59,Weekday,Winter,1,13
259,2023-02-13 10:00:00,2023,2,13,10,Monday,Site_A,Wind,19.7,19.7,26.31,64.654,3.89,Weekday,Winter,1,13
260,2023-02-13 12:45:00,2023,2,13,12,Monday,Site_C,Solar,31.68,31.68,16.92,71.79,0.0,Weekday,Winter,1,13
261,2023-02-13 13:30:00,2023,2,13,13,Monday,Site_A,Solar,27.68,27.68,28.19,85.22,0.0,Weekday,Winter,1,13
262,2023-02-13 14:15:00,2023,2,13,14,Monday,Site_B,Solar,42.3,42.3,18.04,55.38,0.0,Weekday,Winter,1,13
263,2023-02-13 16:45:00,2023,2,13,16,Monday,Site_B,Wind,21.9,21.9,14.76,44.115,6.63,Weekday,Winter,1,13
264,2023-02-14 06:00:00,2023,2,14,6,Tuesday,Site_C,Solar,68.54,68.54,28.52,32.85,0.0,Weekday,Winter,1,14
265,2023-02-14 09:15:00,2023,2,14,9,Tuesday,Site_B,Solar,23.64,23.64,25.23,90.17,0.0,Weekday,Winter,1,14
266,2023-02-14 10:15:00,2023,2,14,10,Tuesday,Site_A,Solar,20.03,20.03,23.76,89.7,0.0,Weekday,Winter,1,14
267,2023-02-14 14:15:00,2023,2,14,14,Tuesday,Site_A,Wind,45.13,45.13,19.39,76.69500000000001,8.82,Weekday,Winter,1,14
268,2023-02-14 14:30:00,2023,2,14,14,Tuesday,Site_C,Wind,38.15,38.15,30.08,63.69,8.25,Weekday,Winter,1,14
269,2023-02-14 16:00:00,2023,2,14,16,Tuesday,Site_B,Wind,48.37,48.37,19.36,50.685,9.54,Weekday,Winter,1,14
270,2023-02-15 06:30:00,2023,2,15,6,Wednesday,Site_C,Solar,69.65,69.65,32.41,37.68,0.0,Weekday,Winter,1,15
271,2023-02-15 07:45:00,2023,2,15,7,Wednesday,Site_B,Wind,45.1,45.1,9.38,66.465,8.03,Weekday,Winter,1,15
272,2023-02-15 09:45:00,2023,2,15,9,Wednesday,Site_A,Solar,12.94,12.94,23.42,95.25,0.0,Weekday,Winter,1,15
273,2023-02-15 09:45:00,2023,2,15,9,Wednesday,Site_C,Wind,36.19,36.19,13.02,48.87,8.49,Weekday,Winter,1,15
274,2023-02-15 11:30:00,2023,2,15,11,Wednesday,Site_B,Solar,76.86,76.86,26.23,2.49,0.0,Weekday,Winter,1,15
275,2023-02-15 15:45:00,2023,2,15,15,Wednesday,Site_A,Wind,41.63,41.63,8.41,8.695,7.64,Weekday,Winter,1,15
276,2023-02-16 07:45:00,2023,2,16,7,Thursday,Site_B,Wind,42.42,42.42,13.9,14.9,9.53,Weekday,Winter,1,16
277,2023-02-16 10:00:00,2023,2,16,10,Thursday,Site_A,Wind,26.24,26.24,11.7,21.105000000000004,5.81,Weekday,Winter,1,16
278,2023-02-16 10:30:00,2023,2,16,10,Thursday,Site_C,Solar,64.91,64.91,21.79,27.31,0.0,Weekday,Winter,1,16
279,2023-02-16 11:45:00,2023,2,16,11,Thursday,Site_C,Wind,48.07,48.07,26.66,58.44499999999999,10.24,Weekday,Winter,1,16
280,2023-02-16 13:30:00,2023,2,16,13,Thursday,Site_A,Solar,26.57,26.57,22.17,89.58,0.0,Weekday,Winter,1,16
281,2023-02-16 18:45:00,2023,2,16,18,Thursday,Site_B,Solar,67.18,67.18,28.59,27.46,0.0,Weekday,Winter,1,16
282,2023-02-17 07:00:00,2023,2,17,7,Friday,Site_A,Solar,52.35,52.35,20.72,30.26,0.0,Weekday,Winter,1,17
283,2023-02-17 09:45:00,2023,2,17,9,Friday,Site_A,Wind,40.78,40.78,15.25,45.745,7.61,Weekday,Winter,1,17
284,2023-02-17 10:00:00,2023,2,17,10,Friday,Site_B,Solar,43.94,43.94,28.26,61.23,0.0,Weekday,Winter,1,17
285,2023-02-17 12:15:00,2023,2,17,12,Friday,Site_C,Solar,58.26,58.26,27.4,43.83,0.0,Weekday,Winter,1,17
286,2023-02-17 14:15:00,2023,2,17,14,Friday,Site_B,Wind,43.44,43.44,3.58,59.05,6.95,Weekday,Winter,1,17
287,2023-02-17 16:45:00,2023,2,17,16,Friday,Site_C,Wind,34.73,34.73,7.61,74.27,6.52,Weekday,Winter,1,17
288,2023-02-18 07:15:00,2023,2,18,7,Saturday,Site_B,Solar,29.73,29.73,28.46,89.49,0.0,Weekend,Winter,1,18
289,2023-02-18 10:45:00,2023,2,18,10,Saturday,Site_A,Wind,58.88,58.88,8.26,83.88333333333333,11.52,Weekend,Winter,1,18
290,2023-02-18 14:15:00,2023,2,18,14,Saturday,Site_B,Wind,30.3,30.3,22.74,78.27666666666667,7.1,Weekend,Winter,1,18
291,2023-02-18 14:15:00,2023,2,18,14,Saturday,Site_A,Solar,43.31,43.31,29.11,72.67,0.0,Weekend,Winter,1,18
292,2023-02-18 17:00:00,2023,2,18,17,Saturday,Site_C,Wind,48.75,48.75,16.76,70.045,9.31,Weekend,Winter,1,18
293,2023-02-18 18:30:00,2023,2,18,18,Saturday,Site_C,Solar,50.35,50.35,29.31,67.42,0.0,Weekend,Winter,1,18
294,2023-02-19 07:30:00,2023,2,19,7,Sunday,Site_C,Wind,27.97,27.97,19.66,55.6775,6.47,Weekend,Winter,1,19
295,2023-02-19 08:30:00,2023,2,19,8,Sunday,Site_B,Wind,38.55,38.55,10.1,43.935,7.51,Weekend,Winter,1,19
296,2023-02-19 09:45:00,2023,2,19,9,Sunday,Site_A,Wind,39.2,39.2,10.97,32.1925,7.62,Weekend,Winter,1,19
297,2023-02-19 11:45:00,2023,2,19,11,Sunday,Site_A,Solar,63.52,63.52,23.84,20.45,0.0,Weekend,Winter,1,19
298,2023-02-19 15:30:00,2023,2,19,15,Sunday,Site_B,Solar,28.0,28.0,32.36,93.27,0.0,Weekend,Winter,1,19
299,2023-02-19 18:00:00,2023,2,19,18,Sunday,Site_C,Solar,49.8,49.8,19.81,26.45,0.0,Weekend,Winter,1,19
300,2023-02-20 08:00:00,2023,2,20,8,Monday,Site_B,Solar,72.31,72.31,17.78,9.0,0.0,Weekday,Winter,1,20
301,2023-02-20 08:45:00,2023,2,20,8,Monday,Site_C,Solar,43.33,43.33,24.59,56.34,0.0,Weekday,Winter,1,20
302,2023-02-20 10:15:00,2023,2,20,10,Monday,Site_A,Wind,19.35,19.35,8.35,35.665000000000006,6.06,Weekday,Winter,1,20
303,2023-02-20 13:30:00,2023,2,20,13,Monday,Site_A,Solar,63.61,63.61,21.02,14.99,0.0,Weekday,Winter,1,20
304,2023-02-20 14:45:00,2023,2,20,14,Monday,Site_B,Wind,42.91,42.91,11.62,18.7425,9.48,Weekday,Winter,1,20
305,2023-02-20 15:30:00,2023,2,20,15,Monday,Site_C,Wind,22.89,22.89,16.7,22.495,6.01,Weekday,Winter,1,20
306,2023-02-21 07:00:00,2023,2,21,7,Tuesday,Site_C,Wind,57.1,57.1,23.91,26.2475,9.51,Weekday,Winter,1,21
307,2023-02-21 08:00:00,2023,2,21,8,Tuesday,Site_C,Solar,64.84,64.84,27.55,30.0,0.0,Weekday,Winter,1,21
308,2023-02-21 10:30:00,2023,2,21,10,Tuesday,Site_A,Wind,44.97,44.97,18.69,20.69,8.93,Weekday,Winter,1,21
309,2023-02-21 13:45:00,2023,2,21,13,Tuesday,Site_A,Solar,88.69,88.69,29.76,11.38,0.0,Weekday,Winter,1,21
310,2023-02-21 16:15:00,2023,2,21,16,Tuesday,Site_B,Solar,66.72,66.72,24.05,13.88,0.0,Weekday,Winter,1,21
311,2023-02-21 18:45:00,2023,2,21,18,Tuesday,Site_B,Wind,46.05,46.05,13.61,21.025,8.18,Weekday,Winter,1,21
312,2023-02-22 08:30:00,2023,2,22,8,Wednesday,Site_A,Solar,65.87,65.87,25.63,28.17,0.0,Weekday,Winter,1,22
313,2023-02-22 10:00:00,2023,2,22,10,Wednesday,Site_B,Solar,35.04,35.04,20.04,60.42,0.0,Weekday,Winter,1,22
314,2023-02-22 10:45:00,2023,2,22,10,Wednesday,Site_B,Wind,47.58,47.58,4.88,71.045,10.16,Weekday,Winter,1,22
315,2023-02-22 14:15:00,2023,2,22,14,Wednesday,Site_C,Solar,33.61,33.61,28.33,81.67,0.0,Weekday,Winter,1,22
316,2023-02-22 15:45:00,2023,2,22,15,Wednesday,Site_A,Wind,28.33,28.33,11.72,72.14666666666668,6.78,Weekday,Winter,1,22
317,2023-02-22 18:45:00,2023,2,22,18,Wednesday,Site_C,Wind,32.32,32.32,19.05,62.623333333333335,7.72,Weekday,Winter,1,22
318,2023-02-23 07:15:00,2023,2,23,7,Thursday,Site_B,Wind,24.43,24.43,11.61,53.1,4.77,Weekday,Winter,1,23
319,2023-02-23 12:00:00,2023,2,23,12,Thursday,Site_C,Wind,54.14,54.14,14.73,43.57666666666667,12.86,Weekday,Winter,1,23
320,2023-02-23 13:00:00,2023,2,23,13,Thursday,Site_A,Wind,68.85,68.85,14.1,34.053333333333335,13.18,Weekday,Winter,1,23
321,2023-02-23 13:30:00,2023,2,23,13,Thursday,Site_C,Solar,72.51,72.51,29.78,24.53,0.0,Weekday,Winter,1,23
322,2023-02-23 17:00:00,2023,2,23,17,Thursday,Site_B,Solar,74.78,74.78,32.03,26.25,0.0,Weekday,Winter,1,23
323,2023-02-23 18:45:00,2023,2,23,18,Thursday,Site_A,Solar,40.82,40.82,27.89,76.13,0.0,Weekday,Winter,1,23
324,2023-02-24 06:00:00,2023,2,24,6,Friday,Site_C,Solar,16.16,16.16,25.41,87.97,0.0,Weekday,Winter,1,24
325,2023-02-24 09:30:00,2023,2,24,9,Friday,Site_B,Wind,45.76,45.76,17.5,90.84,8.45,Weekday,Winter,1,24
326,2023-02-24 11:45:00,2023,2,24,11,Friday,Site_C,Wind,42.64,42.64,14.73,93.71,6.79,Weekday,Winter,1,24
327,2023-02-24 14:15:00,2023,2,24,14,Friday,Site_A,Solar,15.82,15.82,21.96,96.58,0.0,Weekday,Winter,1,24
328,2023-02-24 16:00:00,2023,2,24,16,Friday,Site_A,Wind,54.16,54.16,19.15,48.7,7.75,Weekday,Winter,1,24
329,2023-02-24 16:45:00,2023,2,24,16,Friday,Site_B,Solar,89.94,89.94,27.05,0.82,0.0,Weekday,Winter,1,24
330,2023-02-25 08:00:00,2023,2,25,8,Saturday,Site_B,Solar,17.78,17.78,28.61,94.73,0.0,Weekend,Winter,1,25
331,2023-02-25 12:00:00,2023,2,25,12,Saturday,Site_C,Wind,23.79,23.79,18.63,69.81,7.27,Weekend,Winter,1,25
332,2023-02-25 14:30:00,2023,2,25,14,Saturday,Site_B,Wind,31.5,31.5,15.78,44.89,6.94,Weekend,Winter,1,25
333,2023-02-25 15:15:00,2023,2,25,15,Saturday,Site_A,Solar,86.97,86.97,36.94,19.97,0.0,Weekend,Winter,1,25
334,2023-02-25 16:45:00,2023,2,25,16,Saturday,Site_A,Wind,33.64,33.64,23.29,27.1,4.86,Weekend,Winter,1,25
335,2023-02-25 16:45:00,2023,2,25,16,Saturday,Site_C,Solar,58.65,58.65,30.04,34.23,0.0,Weekend,Winter,1,25
336,2023-02-26 13:00:00,2023,2,26,13,Sunday,Site_A,Solar,51.42,51.42,25.13,44.04,0.0,Weekend,Winter,1,26
337,2023-02-26 13:15:00,2023,2,26,13,Sunday,Site_A,Wind,45.59,45.59,12.88,57.375,8.37,Weekend,Winter,1,26
338,2023-02-26 15:00:00,2023,2,26,15,Sunday,Site_B,Solar,33.02,33.02,24.6,70.71,0.0,Weekend,Winter,1,26
339,2023-02-26 16:00:00,2023,2,26,16,Sunday,Site_B,Wind,45.85,45.85,-7.19,64.74,10.24,Weekend,Winter,1,26
340,2023-02-26 16:30:00,2023,2,26,16,Sunday,Site_C,Solar,46.61,46.61,26.05,58.77,0.0,Weekend,Winter,1,26
341,2023-02-26 18:00:00,2023,2,26,18,Sunday,Site_C,Wind,15.96,15.96,11.58,45.28,8.38,Weekend,Winter,1,26
342,2023-02-27 10:15:00,2023,2,27,10,Monday,Site_A,Solar,67.99,67.99,32.96,31.79,0.0,Weekday,Winter,1,27
343,2023-02-27 10:45:00,2023,2,27,10,Monday,Site_C,Solar,25.31,25.31,19.77,73.07,0.0,Weekday,Winter,1,27
344,2023-02-27 11:45:00,2023,2,27,11,Monday,Site_C,Wind,17.71,17.71,18.31,67.17333333333333,4.49,Weekday,Winter,1,27
345,2023-02-27 13:30:00,2023,2,27,13,Monday,Site_A,Wind,44.81,44.81,15.14,61.27666666666666,8.42,Weekday,Winter,1,27
346,2023-02-27 14:30:00,2023,2,27,14,Monday,Site_B,Solar,38.28,38.28,19.06,55.38,0.0,Weekday,Winter,1,27
347,2023-02-27 17:00:00,2023,2,27,17,Monday,Site_B,Wind,54.24,54.24,14.65,28.25,8.77,Weekday,Winter,1,27
348,2023-02-28 08:45:00,2023,2,28,8,Tuesday,Site_B,Solar,81.65,81.65,21.05,1.12,0.0,Weekday,Winter,1,28
349,2023-02-28 09:00:00,2023,2,28,9,Tuesday,Site_A,Solar,78.56,78.56,26.45,4.23,0.0,Weekday,Winter,1,28
350,2023-02-28 11:45:00,2023,2,28,11,Tuesday,Site_A,Wind,17.29,17.29,21.7,14.625,4.67,Weekday,Winter,1,28
351,2023-02-28 12:00:00,2023,2,28,12,Tuesday,Site_B,Wind,31.51,31.51,15.24,25.02,5.01,Weekday,Winter,1,28
352,2023-02-28 14:00:00,2023,2,28,14,Tuesday,Site_C,Wind,40.87,40.87,19.91,35.415,7.25,Weekday,Winter,1,28
353,2023-02-28 17:30:00,2023,2,28,17,Tuesday,Site_C,Solar,56.88,56.88,18.17,45.81,0.0,Weekday,Winter,1,28
354,2023-03-01 06:45:00,2023,3,1,6,Wednesday,Site_B,Wind,33.33,33.33,17.9,56.120000000000005,6.62,Weekday,Spring,1,1
355,2023-03-01 08:00:00,2023,3,1,8,Wednesday,Site_B,Solar,40.94,40.94,25.01,66.43,0.0,Weekday,Spring,1,1
356,2023-03-01 10:30:00,2023,3,1,10,Wednesday,Site_C,Wind,45.24,45.24,13.0,39.80500000000001,5.26,Weekday,Spring,1,1
357,2023-03-01 10:45:00,2023,3,1,10,Wednesday,Site_A,Solar,72.47,72.47,27.59,13.18,0.0,Weekday,Spring,1,1
358,2023-03-01 14:45:00,2023,3,1,14,Wednesday,Site_C,Solar,83.37,83.37,33.02,21.41,0.0,Weekday,Spring,1,1
359,2023-03-01 18:00:00,2023,3,1,18,Wednesday,Site_A,Wind,31.23,31.23,18.47,28.703333333333333,4.26,Weekday,Spring,1,1
360,2023-03-02 07:15:00,2023,3,2,7,Thursday,Site_C,Wind,37.25,37.25,13.21,35.99666666666667,7.4,Weekday,Spring,1,2
361,2023-03-02 07:45:00,2023,3,2,7,Thursday,Site_A,Solar,54.44,54.44,25.69,43.29,0.0,Weekday,Spring,1,2
362,2023-03-02 08:30:00,2023,3,2,8,Thursday,Site_C,Solar,52.85,52.85,30.52,54.85,0.0,Weekday,Spring,1,2
363,2023-03-02 10:30:00,2023,3,2,10,Thursday,Site_B,Solar,73.46,73.46,20.66,19.77,0.0,Weekday,Spring,1,2
364,2023-03-02 12:30:00,2023,3,2,12,Thursday,Site_A,Wind,38.24,38.24,7.4,17.73,8.98,Weekday,Spring,1,2
365,2023-03-02 15:15:00,2023,3,2,15,Thursday,Site_B,Wind,65.65,65.65,15.68,15.69,8.88,Weekday,Spring,1,2
366,2023-03-03 06:30:00,2023,3,3,6,Friday,Site_B,Wind,40.1,40.1,17.06,13.65,7.53,Weekday,Spring,1,3
367,2023-03-03 11:15:00,2023,3,3,11,Friday,Site_A,Solar,76.55,76.55,23.82,11.61,0.0,Weekday,Spring,1,3
368,2023-03-03 11:30:00,2023,3,3,11,Friday,Site_A,Wind,24.59,24.59,12.15,8.51,4.2,Weekday,Spring,1,3
369,2023-03-03 12:15:00,2023,3,3,12,Friday,Site_C,Wind,45.03,45.03,23.97,5.41,8.66,Weekday,Spring,1,3
370,2023-03-03 18:00:00,2023,3,3,18,Friday,Site_B,Solar,73.67,73.67,22.33,2.31,0.0,Weekday,Spring,1,3
371,2023-03-03 18:00:00,2023,3,3,18,Friday,Site_C,Solar,75.3,75.3,17.51,5.11,0.0,Weekday,Spring,1,3
372,2023-03-04 08:15:00,2023,3,4,8,Saturday,Site_C,Wind,59.92,59.92,17.69,9.670000000000002,10.24,Weekend,Spring,1,4
373,2023-03-04 09:15:00,2023,3,4,9,Saturday,Site_B,Solar,58.18,58.18,18.65,14.23,0.0,Weekend,Spring,1,4
374,2023-03-04 16:30:00,2023,3,4,16,Saturday,Site_A,Solar,15.7,15.7,21.67,95.43,0.0,Weekend,Spring,1,4
375,2023-03-04 16:45:00,2023,3,4,16,Saturday,Site_C,Solar,43.04,43.04,28.36,70.85,0.0,Weekend,Spring,1,4
376,2023-03-04 17:45:00,2023,3,4,17,Saturday,Site_A,Wind,48.87,48.87,20.05,64.19666666666666,9.62,Weekend,Spring,1,4
377,2023-03-04 18:45:00,2023,3,4,18,Saturday,Site_B,Wind,51.78,51.78,19.68,57.54333333333333,11.51,Weekend,Spring,1,4
378,2023-03-05 09:00:00,2023,3,5,9,Sunday,Site_C,Solar,53.92,53.92,30.15,50.89,0.0,Weekend,Spring,1,5
379,2023-03-05 10:15:00,2023,3,5,10,Sunday,Site_A,Wind,34.0,34.0,16.75,40.8725,8.33,Weekend,Spring,1,5
380,2023-03-05 10:30:00,2023,3,5,10,Sunday,Site_B,Wind,39.33,39.33,13.23,30.855,7.43,Weekend,Spring,1,5
381,2023-03-05 11:00:00,2023,3,5,11,Sunday,Site_C,Wind,39.44,39.44,20.58,20.8375,6.51,Weekend,Spring,1,5
382,2023-03-05 12:00:00,2023,3,5,12,Sunday,Site_B,Solar,75.09,75.09,19.08,10.82,0.0,Weekend,Spring,1,5
383,2023-03-05 17:30:00,2023,3,5,17,Sunday,Site_A,Solar,73.16,73.16,20.03,6.79,0.0,Weekend,Spring,1,5
384,2023-03-06 11:15:00,2023,3,6,11,Monday,Site_A,Solar,46.64,46.64,25.08,46.49,0.0,Weekday,Spring,1,6
385,2023-03-06 12:15:00,2023,3,6,12,Monday,Site_B,Wind,35.05,35.05,15.14,62.48666666666667,8.33,Weekday,Spring,1,6
386,2023-03-06 16:00:00,2023,3,6,16,Monday,Site_A,Wind,62.84,62.84,8.18,78.48333333333333,10.71,Weekday,Spring,1,6
